Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
XRPUSDT,Short,3.153 USDT,"240,806","759,309.48 USDT","215,081 USDT",28.33 %,01/17/2025 10:23 UTC,02/03/2025 01:58 UTC,,,2025-01-17 10:23:00,2025-02-03 01:58:00,2025-01-17 19:23:00,2025-02-03 10:58:00,2025-01-17 19:23 KST,2025-02-03 10:58 KST,215081.0,1,215081.0,759309.48,759309.48,443902.75999999995,443902.75999999995
ETHUSDT,Long,"3,210.86 USDT",614.11,"2,007,605.42 USDT","-425,708.13 USDT",-21.20 %,01/17/2025 10:24 UTC,02/03/2025 02:07 UTC,,,2025-01-17 10:24:00,2025-02-03 02:07:00,2025-01-17 19:24:00,2025-02-03 11:07:00,2025-01-17 19:24 KST,2025-02-03 11:07 KST,425708.13,-1,-425708.13,2007605.42,2007605.42,18194.629999999946,18194.629999999946
SOLUSDT,Long,216.11 USDT,"1,157","250,039.27 USDT","40,806 USDT",16.32 %,01/17/2025 10:25 UTC,01/22/2025 21:46 UTC,,,2025-01-17 10:25:00,2025-01-22 21:46:00,2025-01-17 19:25:00,2025-01-23 06:46:00,2025-01-17 19:25 KST,2025-01-23 06:46 KST,40806.0,1,40806.0,250039.27,250039.27,59000.62999999995,59000.62999999995
BTCUSDT,Long,"102,234.5 USDT",2.919,"298,422.51 USDT","-3,918.56 USDT",-1.31 %,01/17/2025 10:40 UTC,01/19/2025 23:12 UTC,,,2025-01-17 10:40:00,2025-01-19 23:12:00,2025-01-17 19:40:00,2025-01-20 08:12:00,2025-01-17 19:40 KST,2025-01-20 08:12 KST,3918.56,-1,-3918.56,298422.51,298422.51,55082.06999999995,55082.06999999995
SOLUSDT,Short,248.29 USDT,241,"59,837.89 USDT",-170.75 USDT,-0.29 %,01/19/2025 22:08 UTC,01/19/2025 22:08 UTC,,,2025-01-19 22:08:00,2025-01-19 22:08:00,2025-01-20 07:08:00,2025-01-20 07:08:00,2025-01-20 07:08 KST,2025-01-20 07:08 KST,170.75,-1,-170.75,59837.89,59837.89,54911.31999999995,54911.31999999995
DOGEUSDT,Short,0.35 USDT,"2,853,287","999,563.50 USDT","293,878 USDT",29.40 %,01/24/2025 03:48 UTC,02/03/2025 01:58 UTC,,,2025-01-24 03:48:00,2025-02-03 01:58:00,2025-01-24 12:48:00,2025-02-03 10:58:00,2025-01-24 12:48 KST,2025-02-03 10:58 KST,293878.0,1,293878.0,999563.5,999563.5,348789.31999999995,348789.31999999995
ETHUSDT,Long,"2,428.9 USDT",135.22,"328,435.86 USDT","6,856 USDT",2.09 %,02/03/2025 02:13 UTC,02/03/2025 02:37 UTC,,,2025-02-03 02:13:00,2025-02-03 02:37:00,2025-02-03 11:13:00,2025-02-03 11:37:00,2025-02-03 11:13 KST,2025-02-03 11:37 KST,6856.0,1,6856.0,328435.86,328435.86,355645.31999999995,355645.31999999995
ETHUSDT,Long,"2,755.34 USDT",728.27,"1,996,151.66 USDT","-134,614.99 USDT",-6.74 %,02/04/2025 13:16 UTC,02/07/2025 22:10 UTC,,,2025-02-04 13:16:00,2025-02-07 22:10:00,2025-02-04 22:16:00,2025-02-08 07:10:00,2025-02-04 22:16 KST,2025-02-08 07:10 KST,134614.99,-1,-134614.99,1996151.66,1996151.66,221030.32999999996,221030.32999999996
XRPUSDT,Short,2.585 USDT,"773,399","1,999,391.09 USDT","137,309 USDT",6.87 %,02/04/2025 13:17 UTC,02/07/2025 22:09 UTC,,,2025-02-04 13:17:00,2025-02-07 22:09:00,2025-02-04 22:17:00,2025-02-08 07:09:00,2025-02-04 22:17 KST,2025-02-08 07:09 KST,137309.0,1,137309.0,1999391.09,1999391.09,358339.32999999996,358339.32999999996
ETHUSDT,Short,"2,741.18 USDT",9.12,"24,999.56 USDT",-12.26 USDT,-0.05 %,02/04/2025 20:52 UTC,02/04/2025 20:52 UTC,,,2025-02-04 20:52:00,2025-02-04 20:52:00,2025-02-05 05:52:00,2025-02-05 05:52:00,2025-02-05 05:52 KST,2025-02-05 05:52 KST,12.26,-1,-12.26,24999.56,24999.56,358327.06999999995,358327.06999999995
