Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period
ORDIUSDT,Short,70.37 USDT,751.4,"-52,875.85 USDT","1,206 USDT",2.28 %,01/09/2024 22:58 UTC,01/10/2024 00:49 UTC,2.65 % 68.55 USDT,,2024-01-09 22:58:00,2024-01-10 00:49:00,2024-01-10 07:58:00,2024-01-10 09:49:00,2024-01-10 07:58 KST,2024-01-10 09:49 KST,1206.0,1,1206.0,-52875.85,52875.85,462230.90999999945,1
1000SATSUSDT,Short,0.001 USDT,"42,228,041","24,935.66 USDT",61.06 USDT,0.24 %,01/09/2024 22:58 UTC,01/09/2024 23:19 UTC,0.96 % 0.00 USDT,-0.15 % 0.00 USDT,2024-01-09 22:58:00,2024-01-09 23:19:00,2024-01-10 07:58:00,2024-01-10 08:19:00,2024-01-10 07:58 KST,2024-01-10 08:19 KST,61.06,1,61.06,24935.66,24935.66,462291.96999999945,1
ETHUSDT,Long,"2,362.414 USDT",319.006,"753,624.24 USDT","18,130 USDT",2.41 %,01/09/2024 22:59 UTC,01/10/2024 20:11 UTC,"5.10 % 2,483 USDT","-1.11 % 2,336 USDT",2024-01-09 22:59:00,2024-01-10 20:11:00,2024-01-10 07:59:00,2024-01-11 05:11:00,2024-01-10 07:59 KST,2024-01-11 05:11 KST,18130.0,1,18130.0,753624.24,753624.24,480421.96999999945,1
MKRUSDT,Long,"1,902.594 USDT",2.102,"3,999.25 USDT",181.69 USDT,4.54 %,01/09/2024 23:53 UTC,01/10/2024 15:32 UTC,"4.96 % 1,997 USDT",,2024-01-09 23:53:00,2024-01-10 15:32:00,2024-01-10 08:53:00,2024-01-11 00:32:00,2024-01-10 08:53 KST,2024-01-11 00:32 KST,181.69,1,181.69,3999.25,3999.25,480603.65999999945,1
ARBUSDT,Long,1.913 USDT,"21,391.2","40,926.75 USDT",939.12 USDT,2.29 %,01/09/2024 23:54 UTC,01/10/2024 12:22 UTC,6.29 % 2.03 USDT,-1.46 % 1.89 USDT,2024-01-09 23:54:00,2024-01-10 12:22:00,2024-01-10 08:54:00,2024-01-10 21:22:00,2024-01-10 08:54 KST,2024-01-10 21:22 KST,939.12,1,939.12,40926.75,40926.75,481542.77999999945,1
BLURUSDT,Long,0.468 USDT,"110,715","51,835.39 USDT",-350.71 USDT,-0.68 %,01/10/2024 00:00 UTC,01/10/2024 12:23 UTC,1.78 % 0.48 USDT,-0.92 % 0.46 USDT,2024-01-10 00:00:00,2024-01-10 12:23:00,2024-01-10 09:00:00,2024-01-10 21:23:00,2024-01-10 09:00 KST,2024-01-10 21:23 KST,350.71,-1,-350.71,51835.39,51835.39,481192.0699999994,1
WLDUSDT,Long,2.546 USDT,"96,936","246,812.52 USDT","-5,595.50 USDT",-2.27 %,01/10/2024 00:01 UTC,01/10/2024 12:22 UTC,1.68 % 2.59 USDT,-3.12 % 2.47 USDT,2024-01-10 00:01:00,2024-01-10 12:22:00,2024-01-10 09:01:00,2024-01-10 21:22:00,2024-01-10 09:01 KST,2024-01-10 21:22 KST,5595.5,-1,-5595.5,246812.52,246812.52,475596.5699999994,1
BSVUSDT,Short,93.359 USDT,458.2,"-42,777.08 USDT",-759.57 USDT,-1.78 %,01/10/2024 00:10 UTC,01/10/2024 07:32 UTC,2.41 % 91.16 USDT,-1.67 % 94.94 USDT,2024-01-10 00:10:00,2024-01-10 07:32:00,2024-01-10 09:10:00,2024-01-10 16:32:00,2024-01-10 09:10 KST,2024-01-10 16:32 KST,759.57,-1,-759.57,-42777.08,42777.08,474836.9999999994,1
SSVUSDT,Long,33.296 USDT,"8,156.73","271,584.40 USDT","19,114 USDT",7.04 %,01/10/2024 04:59 UTC,01/10/2024 20:09 UTC,9.62 % 36.50 USDT,-1.19 % 32.90 USDT,2024-01-10 04:59:00,2024-01-10 20:09:00,2024-01-10 13:59:00,2024-01-11 05:09:00,2024-01-10 13:59 KST,2024-01-11 05:09 KST,19114.0,1,19114.0,271584.4,271584.4,493950.9999999994,1
ORDIUSDT,Short,68.613 USDT,"1,463.9","-100,442.00 USDT",-277.07 USDT,-0.28 %,01/10/2024 05:00 UTC,01/10/2024 11:55 UTC,0.57 % 68.23 USDT,-0.83 % 69.18 USDT,2024-01-10 05:00:00,2024-01-10 11:55:00,2024-01-10 14:00:00,2024-01-10 20:55:00,2024-01-10 14:00 KST,2024-01-10 20:55 KST,277.07,-1,-277.07,-100442.0,100442.0,493673.9299999994,1
AVAXUSDT,Short,34.467 USDT,"4,312","-148,621.55 USDT","-2,666.80 USDT",-1.79 %,01/10/2024 07:39 UTC,01/10/2024 10:33 UTC,2.05 % 33.77 USDT,-1.92 % 35.14 USDT,2024-01-10 07:39:00,2024-01-10 10:33:00,2024-01-10 16:39:00,2024-01-10 19:33:00,2024-01-10 16:39 KST,2024-01-10 19:33 KST,2666.8,-1,-2666.8,-148621.55,148621.55,491007.1299999994,1
SOLUSDT,Short,97.128 USDT,"1,069","-103,829.62 USDT",-925.09 USDT,-0.89 %,01/10/2024 07:45 UTC,01/10/2024 10:33 UTC,0.69 % 96.46 USDT,-0.77 % 97.88 USDT,2024-01-10 07:45:00,2024-01-10 10:33:00,2024-01-10 16:45:00,2024-01-10 19:33:00,2024-01-10 16:45 KST,2024-01-10 19:33 KST,925.09,-1,-925.09,-103829.62,103829.62,490082.0399999994,1
MAGICUSDT,Short,0.981 USDT,"50,906.7","-49,933.07 USDT",-425.31 USDT,-0.85 %,01/10/2024 07:58 UTC,01/10/2024 09:12 UTC,1.01 % 0.97 USDT,-0.92 % 0.99 USDT,2024-01-10 07:58:00,2024-01-10 09:12:00,2024-01-10 16:58:00,2024-01-10 18:12:00,2024-01-10 16:58 KST,2024-01-10 18:12 KST,425.31,-1,-425.31,-49933.07,49933.07,489656.7299999994,1
SEIUSDT,Short,0.668 USDT,"299,349","-199,862.39 USDT",-654.07 USDT,-0.33 %,01/10/2024 09:21 UTC,01/10/2024 11:55 UTC,0.75 % 0.66 USDT,-0.88 % 0.67 USDT,2024-01-10 09:21:00,2024-01-10 11:55:00,2024-01-10 18:21:00,2024-01-10 20:55:00,2024-01-10 18:21 KST,2024-01-10 20:55 KST,654.07,-1,-654.07,-199862.39,199862.39,489002.6599999994,1
FETUSDT,Long,0.666 USDT,"112,204","74,727.01 USDT","-2,012.86 USDT",-2.69 %,01/10/2024 09:30 UTC,01/10/2024 12:17 UTC,1.90 % 0.68 USDT,-3.01 % 0.65 USDT,2024-01-10 09:30:00,2024-01-10 12:17:00,2024-01-10 18:30:00,2024-01-10 21:17:00,2024-01-10 18:30 KST,2024-01-10 21:17 KST,2012.86,-1,-2012.86,74727.01,74727.01,486989.7999999994,1
RIFUSDT,Short,0.153 USDT,"169,160","-25,834.13 USDT","1,559 USDT",6.04 %,01/10/2024 09:41 UTC,01/10/2024 11:55 UTC,9.85 % 0.14 USDT,,2024-01-10 09:41:00,2024-01-10 11:55:00,2024-01-10 18:41:00,2024-01-10 20:55:00,2024-01-10 18:41 KST,2024-01-10 20:55 KST,1559.0,1,1559.0,-25834.13,25834.13,488548.7999999994,1
LINKUSDT,Long,14.227 USDT,"7,282.7","103,612.11 USDT",-968.23 USDT,-0.93 %,01/10/2024 10:01 UTC,01/10/2024 12:21 UTC,0.78 % 14.34 USDT,-1.03 % 14.08 USDT,2024-01-10 10:01:00,2024-01-10 12:21:00,2024-01-10 19:01:00,2024-01-10 21:21:00,2024-01-10 19:01 KST,2024-01-10 21:21 KST,968.23,-1,-968.23,103612.11,103612.11,487580.5699999994,1
RNDRUSDT,Long,3.885 USDT,"12,882.1","50,041.35 USDT","-1,075.15 USDT",-2.15 %,01/10/2024 10:04 UTC,01/10/2024 12:22 UTC,1.17 % 3.93 USDT,-2.97 % 3.77 USDT,2024-01-10 10:04:00,2024-01-10 12:22:00,2024-01-10 19:04:00,2024-01-10 21:22:00,2024-01-10 19:04 KST,2024-01-10 21:22 KST,1075.15,-1,-1075.15,50041.35,50041.35,486505.4199999994,1
SOLUSDT,Short,97.792 USDT,256,"25,034.75 USDT",14.17 USDT,0.06 %,01/10/2024 10:34 UTC,01/10/2024 10:40 UTC,0.09 % 97.70 USDT,,2024-01-10 10:34:00,2024-01-10 10:40:00,2024-01-10 19:34:00,2024-01-10 19:40:00,2024-01-10 19:34 KST,2024-01-10 19:40 KST,14.17,1,14.17,25034.75,25034.75,486519.5899999994,1
AVAXUSDT,Short,34.792 USDT,718,"24,980.51 USDT",-190.40 USDT,-0.76 %,01/10/2024 10:42 UTC,01/10/2024 10:58 UTC,,-0.66 % 35.02 USDT,2024-01-10 10:42:00,2024-01-10 10:58:00,2024-01-10 19:42:00,2024-01-10 19:58:00,2024-01-10 19:42 KST,2024-01-10 19:58 KST,190.4,-1,-190.4,24980.51,24980.51,486329.18999999936,1
SOLUSDT,Short,97.549 USDT,256,"24,972.67 USDT",-55.07 USDT,-0.22 %,01/10/2024 10:57 UTC,01/10/2024 10:58 UTC,,,2024-01-10 10:57:00,2024-01-10 10:58:00,2024-01-10 19:57:00,2024-01-10 19:58:00,2024-01-10 19:57 KST,2024-01-10 19:58 KST,55.07,-1,-55.07,24972.67,24972.67,486274.11999999936,1
TUSDT,Short,0.033 USDT,"763,561","24,955.46 USDT",-177.74 USDT,-0.71 %,01/10/2024 11:20 UTC,01/10/2024 11:55 UTC,,-1.08 % 0.03 USDT,2024-01-10 11:20:00,2024-01-10 11:55:00,2024-01-10 20:20:00,2024-01-10 20:55:00,2024-01-10 20:20 KST,2024-01-10 20:55 KST,177.74,-1,-177.74,24955.46,24955.46,486096.37999999936,1
SOLUSDT,Short,97.792 USDT,75,"-7,309.00 USDT",156.62 USDT,2.14 %,01/10/2024 11:28 UTC,01/10/2024 12:36 UTC,2.69 % 95.23 USDT,,2024-01-10 11:28:00,2024-01-10 12:36:00,2024-01-10 20:28:00,2024-01-10 21:36:00,2024-01-10 20:28 KST,2024-01-10 21:36 KST,156.62,1,156.62,-7309.0,7309.0,486252.99999999936,1
STXUSDT,Short,1.738 USDT,"5,656","-9,828.56 USDT",205.26 USDT,2.09 %,01/10/2024 12:02 UTC,01/10/2024 12:36 UTC,2.06 % 1.70 USDT,,2024-01-10 12:02:00,2024-01-10 12:36:00,2024-01-10 21:02:00,2024-01-10 21:36:00,2024-01-10 21:02 KST,2024-01-10 21:36 KST,205.26,1,205.26,-9828.56,9828.56,486458.25999999937,1
TUSDT,Short,0.034 USDT,"256,625","-8,631.79 USDT",-42.20 USDT,-0.49 %,01/10/2024 12:03 UTC,01/10/2024 12:36 UTC,1.22 % 0.03 USDT,-0.54 % 0.03 USDT,2024-01-10 12:03:00,2024-01-10 12:36:00,2024-01-10 21:03:00,2024-01-10 21:36:00,2024-01-10 21:03 KST,2024-01-10 21:36 KST,42.2,-1,-42.2,-8631.79,8631.79,486416.05999999936,1
LDOUSDT,Short,3.838 USDT,"91,099","-348,632.46 USDT","-4,759.86 USDT",-1.37 %,01/10/2024 12:08 UTC,01/10/2024 19:29 UTC,2.92 % 3.73 USDT,-1.88 % 3.91 USDT,2024-01-10 12:08:00,2024-01-10 19:29:00,2024-01-10 21:08:00,2024-01-11 04:29:00,2024-01-10 21:08 KST,2024-01-11 04:29 KST,4759.86,-1,-4759.86,-348632.46,348632.46,481656.1999999994,1
1000BONKUSDT,Short,0.014 USDT,"3,645,635","-50,380.66 USDT",437.90 USDT,0.87 %,01/10/2024 12:25 UTC,01/10/2024 16:46 UTC,6.62 % 0.01 USDT,-0.30 % 0.01 USDT,2024-01-10 12:25:00,2024-01-10 16:46:00,2024-01-10 21:25:00,2024-01-11 01:46:00,2024-01-10 21:25 KST,2024-01-11 01:46 KST,437.9,1,437.9,-50380.66,50380.66,482094.0999999994,1
BTCUSDT,Long,"45,330.025 USDT",5.025,"227,783.38 USDT",-841.09 USDT,-0.37 %,01/10/2024 12:25 UTC,01/10/2024 12:28 UTC,,"-1.00 % 44,875 USDT",2024-01-10 12:25:00,2024-01-10 12:28:00,2024-01-10 21:25:00,2024-01-10 21:28:00,2024-01-10 21:25 KST,2024-01-10 21:28 KST,841.09,-1,-841.09,227783.38,227783.38,481253.00999999937,1
ARBUSDT,Long,1.932 USDT,"27,194.7","52,537.23 USDT","2,686 USDT",5.11 %,01/10/2024 12:26 UTC,01/10/2024 20:11 UTC,7.57 % 2.08 USDT,-2.35 % 1.89 USDT,2024-01-10 12:26:00,2024-01-10 20:11:00,2024-01-10 21:26:00,2024-01-11 05:11:00,2024-01-10 21:26 KST,2024-01-11 05:11 KST,2686.0,1,2686.0,52537.23,52537.23,483939.00999999937,1
ENSUSDT,Long,15.02 USDT,"3,323.2","49,915.62 USDT","4,822 USDT",9.66 %,01/10/2024 12:40 UTC,01/10/2024 20:11 UTC,12.78 % 16.94 USDT,-1.99 % 14.72 USDT,2024-01-10 12:40:00,2024-01-10 20:11:00,2024-01-10 21:40:00,2024-01-11 05:11:00,2024-01-10 21:40 KST,2024-01-11 05:11 KST,4822.0,1,4822.0,49915.62,49915.62,488761.00999999937,1
BTCUSDT,Long,"45,079.686 USDT",4.437,"200,018.57 USDT","-1,378.79 USDT",-0.69 %,01/10/2024 12:43 UTC,01/10/2024 12:54 UTC,"0.08 % 45,114 USDT","-1.24 % 44,520 USDT",2024-01-10 12:43:00,2024-01-10 12:54:00,2024-01-10 21:43:00,2024-01-10 21:54:00,2024-01-10 21:43 KST,2024-01-10 21:54 KST,1378.79,-1,-1378.79,200018.57,200018.57,487382.2199999994,1
BLURUSDT,Long,0.469 USDT,"116,854","54,756.31 USDT","4,130 USDT",7.54 %,01/10/2024 13:11 UTC,01/10/2024 20:11 UTC,10.48 % 0.52 USDT,-1.73 % 0.46 USDT,2024-01-10 13:11:00,2024-01-10 20:11:00,2024-01-10 22:11:00,2024-01-11 05:11:00,2024-01-10 22:11 KST,2024-01-11 05:11 KST,4130.0,1,4130.0,54756.31,54756.31,491512.2199999994,1
STXUSDT,Long,1.734 USDT,"22,133","37,706.64 USDT","1,195 USDT",3.17 %,01/10/2024 13:33 UTC,01/10/2024 17:19 UTC,5.76 % 1.83 USDT,-3.48 % 1.67 USDT,2024-01-10 13:33:00,2024-01-10 17:19:00,2024-01-10 22:33:00,2024-01-11 02:19:00,2024-01-10 22:33 KST,2024-01-11 02:19 KST,1195.0,1,1195.0,37706.64,37706.64,492707.2199999994,1
BTCUSDT,Long,"45,073.516 USDT",5.547,"250,022.80 USDT","6,880 USDT",2.75 %,01/10/2024 13:41 UTC,01/10/2024 19:14 UTC,"3.76 % 46,768 USDT","-0.60 % 44,803 USDT",2024-01-10 13:41:00,2024-01-10 19:14:00,2024-01-10 22:41:00,2024-01-11 04:14:00,2024-01-10 22:41 KST,2024-01-11 04:14 KST,6880.0,1,6880.0,250022.8,250022.8,499587.2199999994,1
INJUSDT,Short,37.52 USDT,"4,285.6","-160,797.68 USDT","-4,728.50 USDT",-2.94 %,01/10/2024 13:45 UTC,01/10/2024 17:03 UTC,1.29 % 37.04 USDT,-3.31 % 38.80 USDT,2024-01-10 13:45:00,2024-01-10 17:03:00,2024-01-10 22:45:00,2024-01-11 02:03:00,2024-01-10 22:45 KST,2024-01-11 02:03 KST,4728.5,-1,-4728.5,-160797.68,160797.68,494858.7199999994,1
ONEUSDT,Short,0.016 USDT,"364,956","-5,693.74 USDT",-50.45 USDT,-0.89 %,01/10/2024 15:30 UTC,01/10/2024 17:44 UTC,1.31 % 0.02 USDT,-0.63 % 0.02 USDT,2024-01-10 15:30:00,2024-01-10 17:44:00,2024-01-11 00:30:00,2024-01-11 02:44:00,2024-01-11 00:30 KST,2024-01-11 02:44 KST,50.45,-1,-50.45,-5693.74,5693.74,494808.2699999994,1
SOLUSDT,Short,95.146 USDT,532,"-50,617.87 USDT",-538.41 USDT,-1.06 %,01/10/2024 15:30 UTC,01/10/2024 17:45 UTC,0.99 % 94.22 USDT,-0.84 % 95.95 USDT,2024-01-10 15:30:00,2024-01-10 17:45:00,2024-01-11 00:30:00,2024-01-11 02:45:00,2024-01-11 00:30 KST,2024-01-11 02:45 KST,538.41,-1,-538.41,-50617.87,50617.87,494269.8599999994,1
SEIUSDT,Short,0.662 USDT,"61,881","-40,994.99 USDT",-626.21 USDT,-1.53 %,01/10/2024 15:39 UTC,01/10/2024 17:44 UTC,3.21 % 0.64 USDT,-1.11 % 0.67 USDT,2024-01-10 15:39:00,2024-01-10 17:44:00,2024-01-11 00:39:00,2024-01-11 02:44:00,2024-01-11 00:39 KST,2024-01-11 02:44 KST,626.21,-1,-626.21,-40994.99,40994.99,493643.6499999994,1
XRPUSDT,Long,0.579 USDT,"43,159.8","25,000.93 USDT",-414.72 USDT,-1.66 %,01/10/2024 15:57 UTC,01/10/2024 16:03 UTC,,-1.93 % 0.57 USDT,2024-01-10 15:57:00,2024-01-10 16:03:00,2024-01-11 00:57:00,2024-01-11 01:03:00,2024-01-11 00:57 KST,2024-01-11 01:03 KST,414.72,-1,-414.72,25000.93,25000.93,493228.9299999994,1
STXUSDT,Short,1.816 USDT,"137,813","-250,235.20 USDT","5,883 USDT",2.35 %,01/10/2024 17:19 UTC,01/10/2024 20:20 UTC,2.71 % 1.77 USDT,-1.99 % 1.85 USDT,2024-01-10 17:19:00,2024-01-10 20:20:00,2024-01-11 02:19:00,2024-01-11 05:20:00,2024-01-11 02:19 KST,2024-01-11 05:20 KST,5883.0,1,5883.0,-250235.2,250235.2,499111.9299999994,1
BTCUSDT,Long,"46,228.368 USDT",6.436,"297,817.77 USDT","-2,294.52 USDT",-0.77 %,01/10/2024 19:16 UTC,01/10/2024 20:11 UTC,"0.69 % 46,545 USDT","-1.79 % 45,400 USDT",2024-01-10 19:16:00,2024-01-10 20:11:00,2024-01-11 04:16:00,2024-01-11 05:11:00,2024-01-11 04:16 KST,2024-01-11 05:11 KST,2294.52,-1,-2294.52,297817.77,297817.77,496817.4099999994,1
1000BONKUSDT,Short,0.014 USDT,"7,097,143","-100,838.85 USDT","4,070 USDT",4.04 %,01/10/2024 19:23 UTC,01/10/2024 20:23 UTC,3.66 % 0.01 USDT,,2024-01-10 19:23:00,2024-01-10 20:23:00,2024-01-11 04:23:00,2024-01-11 05:23:00,2024-01-11 04:23 KST,2024-01-11 05:23 KST,4070.0,1,4070.0,-100838.85,100838.85,500887.4099999994,1
SOLUSDT,Short,96.568 USDT,776,"-74,937.15 USDT","1,172 USDT",1.56 %,01/10/2024 19:26 UTC,01/10/2024 20:11 UTC,0.96 % 95.65 USDT,-0.39 % 96.95 USDT,2024-01-10 19:26:00,2024-01-10 20:11:00,2024-01-11 04:26:00,2024-01-11 05:11:00,2024-01-11 04:26 KST,2024-01-11 05:11 KST,1172.0,1,1172.0,-74937.15,74937.15,502059.4099999994,1
AVAXUSDT,Short,35.32 USDT,"2,830","-99,954.78 USDT",196.69 USDT,0.20 %,01/10/2024 19:26 UTC,01/10/2024 20:14 UTC,0.50 % 35.14 USDT,-0.27 % 35.41 USDT,2024-01-10 19:26:00,2024-01-10 20:14:00,2024-01-11 04:26:00,2024-01-11 05:14:00,2024-01-11 04:26 KST,2024-01-11 05:14 KST,196.69,1,196.69,-99954.78,99954.78,502256.0999999994,1
LDOUSDT,Short,3.811 USDT,"13,010","-49,913.12 USDT",517.57 USDT,1.04 %,01/10/2024 20:09 UTC,01/10/2024 20:43 UTC,1.50 % 3.75 USDT,,2024-01-10 20:09:00,2024-01-10 20:43:00,2024-01-11 05:09:00,2024-01-11 05:43:00,2024-01-11 05:09 KST,2024-01-11 05:43 KST,517.57,1,517.57,-49913.12,49913.12,502773.6699999994,1
ETHUSDT,Long,"2,441.646 USDT",99.303,"242,462.80 USDT","7,210 USDT",2.97 %,01/10/2024 20:13 UTC,01/10/2024 21:59 UTC,"3.86 % 2,535 USDT","-0.60 % 2,427 USDT",2024-01-10 20:13:00,2024-01-10 21:59:00,2024-01-11 05:13:00,2024-01-11 06:59:00,2024-01-11 05:13 KST,2024-01-11 06:59 KST,7210.0,1,7210.0,242462.8,242462.8,509983.6699999994,1
BTCUSDT,Long,"45,324.711 USDT",7.215,"327,017.79 USDT","2,919 USDT",0.89 %,01/10/2024 20:22 UTC,01/10/2024 21:48 UTC,"2.15 % 46,300 USDT","-1.16 % 44,800 USDT",2024-01-10 20:22:00,2024-01-10 21:48:00,2024-01-11 05:22:00,2024-01-11 06:48:00,2024-01-11 05:22 KST,2024-01-11 06:48 KST,2919.0,1,2919.0,327017.79,327017.79,512902.6699999994,1
ETHBTC,Long,0.054 USDT,36,1.96 USDT,0.01 USDT,0.29 %,01/10/2024 20:26 UTC,01/10/2024 23:07 UTC,1.82 % 0.06 USDT,-2.06 % 0.05 USDT,2024-01-10 20:26:00,2024-01-10 23:07:00,2024-01-11 05:26:00,2024-01-11 08:07:00,2024-01-11 05:26 KST,2024-01-11 08:07 KST,0.01,1,0.01,1.96,1.96,512902.6799999994,1
SSVUSDT,Long,34.977 USDT,"2,126.8","74,388.75 USDT","5,475 USDT",7.36 %,01/10/2024 20:27 UTC,01/10/2024 21:31 UTC,11.10 % 38.86 USDT,-1.56 % 34.43 USDT,2024-01-10 20:27:00,2024-01-10 21:31:00,2024-01-11 05:27:00,2024-01-11 06:31:00,2024-01-11 05:27 KST,2024-01-11 06:31 KST,5475.0,1,5475.0,74388.75,74388.75,518377.6799999994,1
STXUSDT,Short,1.778 USDT,"120,103","-212,154.50 USDT","-2,789.73 USDT",-1.31 %,01/10/2024 20:45 UTC,01/10/2024 21:48 UTC,,-2.75 % 1.83 USDT,2024-01-10 20:45:00,2024-01-10 21:48:00,2024-01-11 05:45:00,2024-01-11 06:48:00,2024-01-11 05:45 KST,2024-01-11 06:48 KST,2789.73,-1,-2789.73,-212154.5,212154.5,515587.94999999943,1
LDOUSDT,Short,3.854 USDT,"1,527","-5,884.60 USDT",-8.12 USDT,-0.14 %,01/10/2024 20:46 UTC,01/10/2024 20:47 UTC,,,2024-01-10 20:46:00,2024-01-10 20:47:00,2024-01-11 05:46:00,2024-01-11 05:47:00,2024-01-11 05:46 KST,2024-01-11 05:47 KST,8.12,-1,-8.12,-5884.6,5884.6,515579.82999999943,1
ORDIUSDT,Short,67.974 USDT,"1,464.9","-99,575.74 USDT","-1,658.00 USDT",-1.67 %,01/10/2024 20:51 UTC,01/10/2024 20:59 UTC,,-1.24 % 68.83 USDT,2024-01-10 20:51:00,2024-01-10 20:59:00,2024-01-11 05:51:00,2024-01-11 05:59:00,2024-01-11 05:51 KST,2024-01-11 05:59 KST,1658.0,-1,-1658.0,-99575.74,99575.74,513921.82999999943,1
1000BONKUSDT,Short,0.015 USDT,"4,836,615","-70,636.52 USDT","-1,307.51 USDT",-1.85 %,01/10/2024 21:07 UTC,01/10/2024 21:24 UTC,,-1.42 % 0.01 USDT,2024-01-10 21:07:00,2024-01-10 21:24:00,2024-01-11 06:07:00,2024-01-11 06:24:00,2024-01-11 06:07 KST,2024-01-11 06:24 KST,1307.51,-1,-1307.51,-70636.52,70636.52,512614.3199999994,1
ETHUSDT,Short,"2,627.09 USDT",76.125,"199,987.26 USDT","2,048 USDT",1.02 %,01/10/2024 23:19 UTC,01/11/2024 11:00 UTC,"2.24 % 2,569 USDT",,2024-01-10 23:19:00,2024-01-11 11:00:00,2024-01-11 08:19:00,2024-01-11 20:00:00,2024-01-11 08:19 KST,2024-01-11 20:00 KST,2048.0,1,2048.0,199987.26,199987.26,514662.3199999994,1
DOGEUSDT,Long,0.085 USDT,"2,367,120","200,123.41 USDT",-898.96 USDT,-0.45 %,01/10/2024 23:22 UTC,01/10/2024 23:25 UTC,0.52 % 0.08 USDT,-1.19 % 0.08 USDT,2024-01-10 23:22:00,2024-01-10 23:25:00,2024-01-11 08:22:00,2024-01-11 08:25:00,2024-01-11 08:22 KST,2024-01-11 08:25 KST,898.96,-1,-898.96,200123.41,200123.41,513763.3599999994,1
BLURUSDT,Long,0.579 USDT,"174,126","100,904.09 USDT","-2,105.78 USDT",-2.09 %,01/11/2024 00:47 UTC,01/11/2024 14:09 UTC,3.35 % 0.60 USDT,-3.19 % 0.56 USDT,2024-01-11 00:47:00,2024-01-11 14:09:00,2024-01-11 09:47:00,2024-01-11 23:09:00,2024-01-11 09:47 KST,2024-01-11 23:09 KST,2105.78,-1,-2105.78,100904.09,100904.09,511657.5799999994,1
BTCUSDT,Long,"47,230.844 USDT",8.669,"409,444.19 USDT","12,948 USDT",3.16 %,01/11/2024 01:06 UTC,01/11/2024 14:48 UTC,"3.74 % 48,996 USDT","-3.43 % 45,610 USDT",2024-01-11 01:06:00,2024-01-11 14:48:00,2024-01-11 10:06:00,2024-01-11 23:48:00,2024-01-11 10:06 KST,2024-01-11 23:48 KST,12948.0,1,12948.0,409444.19,409444.19,524605.5799999994,1
MEMEUSDT,Long,0.025 USDT,"3,576,859","89,834.33 USDT",913.15 USDT,1.02 %,01/11/2024 09:44 UTC,01/11/2024 14:23 UTC,4.36 % 0.03 USDT,-0.71 % 0.02 USDT,2024-01-11 09:44:00,2024-01-11 14:23:00,2024-01-11 18:44:00,2024-01-11 23:23:00,2024-01-11 18:44 KST,2024-01-11 23:23 KST,913.15,1,913.15,89834.33,89834.33,525518.7299999994,1
ARBUSDT,Short,2.301 USDT,"80,425.1","-185,035.55 USDT",609.46 USDT,0.33 %,01/11/2024 10:00 UTC,01/11/2024 14:48 UTC,3.90 % 2.21 USDT,-2.24 % 2.35 USDT,2024-01-11 10:00:00,2024-01-11 14:48:00,2024-01-11 19:00:00,2024-01-11 23:48:00,2024-01-11 19:00 KST,2024-01-11 23:48 KST,609.46,1,609.46,-185035.55,185035.55,526128.1899999994,1
