Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
kPEPEUSDT,Long,0.012 USDT,"7,830,413","93,980.62 USDT","-10,728.30 USDT",-11.42 %,07/26/2024 19:27 UTC,08/01/2024 04:42 UTC,,
ETHUSDT,Long,"3,474.7 USDT",41.058,"142,662.84 USDT","-12,268.35 USDT",-8.60 %,07/23/2024 02:30 UTC,08/01/2024 04:41 UTC,,
ENAUSDT,Long,0.565 USDT,"70,271","39,670.09 USDT",729.69 USDT,1.84 %,06/26/2024 20:07 UTC,06/27/2024 14:41 UTC,,
kPEPEUSDT,Long,0.012 USDT,"8,151,450","96,610.99 USDT","-7,257.70 USDT",-7.51 %,06/13/2024 15:25 UTC,06/14/2024 16:09 UTC,,
BTCUSDT,Short,"66,852 USDT",7.479,"499,980.76 USDT","-1,540.57 USDT",-0.31 %,06/14/2024 15:19 UTC,06/14/2024 15:32 UTC,,
BTCUSDT,Long,"66,953 USDT",3.735,"250,038.66 USDT",35.83 USDT,0.01 %,06/13/2024 21:44 UTC,06/13/2024 22:03 UTC,,
kPEPEUSDT,Long,0.013 USDT,"9,670,495","125,281.26 USDT",512.37 USDT,0.41 %,06/12/2024 18:00 UTC,06/12/2024 21:19 UTC,,
BTCUSDT,Long,"69,259 USDT",12.054,"834,818.20 USDT","-12,630.48 USDT",-1.51 %,06/12/2024 18:01 UTC,06/12/2024 19:41 UTC,,
BTCUSDT,Long,"69,835 USDT",10.869,"759,059.66 USDT","-8,796.61 USDT",-1.16 %,06/12/2024 17:50 UTC,06/12/2024 18:00 UTC,,
BTCUSDT,Short,"69,719 USDT",6.105,"425,631.71 USDT","1,421 USDT",0.33 %,06/09/2024 21:06 UTC,06/10/2024 12:20 UTC,,
BTCUSDT,Short,"69,382 USDT",7.183,"498,385.48 USDT","-3,782.40 USDT",-0.76 %,06/09/2024 01:25 UTC,06/09/2024 19:26 UTC,,
ETHUSDT,Long,"3,662.2 USDT",40.967,"150,028.61 USDT",873.93 USDT,0.58 %,06/07/2024 18:08 UTC,06/07/2024 20:35 UTC,"1.21 % 3,706 USDT","-1.31 % 3,614 USDT"
BTCUSDT,Short,"70,422 USDT",3.548,"249,873.45 USDT",-315.11 USDT,-0.13 %,06/07/2024 17:22 UTC,06/07/2024 17:33 UTC,"0.07 % 70,373 USDT","-0.09 % 70,482 USDT"
BTCUSDT,Long,"71,037 USDT",12.74,"905,039.79 USDT","4,829 USDT",0.53 %,06/07/2024 12:33 UTC,06/07/2024 14:03 UTC,"0.91 % 71,683 USDT","-0.60 % 70,612 USDT"
BTCUSDT,Long,"71,569 USDT",13.533,"968,534.69 USDT","-2,993.25 USDT",-0.31 %,06/05/2024 12:58 UTC,06/07/2024 12:30 UTC,"0.60 % 72,000 USDT","-0.54 % 71,182 USDT"
SOLUSDT,Long,170.04 USDT,"3,459.53","588,258.48 USDT","9,992 USDT",1.70 %,05/23/2024 07:43 UTC,06/05/2024 10:29 UTC,,
BTCUSDT,Long,"70,483 USDT",0.274,"19,345.47 USDT",-19.44 USDT,-0.10 %,06/04/2024 15:55 UTC,06/04/2024 15:57 UTC,"0.00 % 70,484 USDT","-0.11 % 70,403 USDT"
BTCUSDT,Long,"68,428 USDT",9.705,"664,061.58 USDT","8,297 USDT",1.25 %,05/28/2024 03:26 UTC,06/03/2024 15:32 UTC,"2.86 % 70,386 USDT","-2.50 % 66,717 USDT"
kBONKUSDT,Long,0.038 USDT,"652,724","25,053.51 USDT","1,898 USDT",7.58 %,05/27/2024 21:36 UTC,05/29/2024 00:57 UTC,16.06 % 0.04 USDT,-3.03 % 0.04 USDT
BTCUSDT,Long,"68,993 USDT",5.282,"364,421.03 USDT","5,778 USDT",1.59 %,05/26/2024 16:54 UTC,05/27/2024 17:25 UTC,"2.51 % 70,728 USDT","-0.96 % 68,332 USDT"
kBONKUSDT,Long,0.036 USDT,"4,792,226","172,745.37 USDT","14,706 USDT",8.51 %,05/26/2024 00:29 UTC,05/27/2024 17:18 UTC,,
NEARUSDT,Long,7.783 USDT,"6,432.9","50,065.97 USDT",182.92 USDT,0.37 %,05/27/2024 13:20 UTC,05/27/2024 14:37 UTC,0.93 % 7.86 USDT,-0.44 % 7.75 USDT
kPEPEUSDT,Long,0.015 USDT,"6,727,286","102,214.38 USDT","7,194 USDT",7.04 %,05/25/2024 23:42 UTC,05/26/2024 19:37 UTC,7.98 % 0.02 USDT,-3.67 % 0.01 USDT
BTCUSDT,Long,"69,145 USDT",5.713,"395,037.83 USDT","-1,057.77 USDT",-0.27 %,05/23/2024 07:42 UTC,05/26/2024 04:43 UTC,"0.65 % 69,597 USDT","-4.36 % 66,133 USDT"
ETHUSDT,Long,"3,641.7 USDT",13.346,"48,600.67 USDT","1,304 USDT",2.68 %,05/24/2024 08:27 UTC,05/26/2024 02:48 UTC,"3.84 % 3,781 USDT","-0.14 % 3,636 USDT"
ETHUSDT,Long,"3,704.5 USDT",335.977,"1,244,626.80 USDT","46,775 USDT",3.76 %,05/23/2024 20:02 UTC,05/23/2024 21:14 UTC,"6.17 % 3,933 USDT","-1.46 % 3,650 USDT"
ETHUSDT,Long,"3,800.7 USDT",276.193,"1,049,727.88 USDT","-64,537.77 USDT",-6.15 %,05/23/2024 07:41 UTC,05/23/2024 20:00 UTC,"4.07 % 3,955 USDT","-7.90 % 3,500 USDT"
kBONKUSDT,Long,0.035 USDT,"2,169,662","74,914.09 USDT","2,417 USDT",3.23 %,05/23/2024 07:42 UTC,05/23/2024 13:35 UTC,8.78 % 0.04 USDT,-1.22 % 0.03 USDT
kPEPEUSDT,Long,0.014 USDT,"3,659,786","49,553.50 USDT","3,446 USDT",6.96 %,05/23/2024 00:46 UTC,05/23/2024 07:43 UTC,9.00 % 0.01 USDT,-1.70 % 0.01 USDT
kBONKUSDT,Long,0.032 USDT,"1,411,404","45,445.80 USDT",379.83 USDT,0.84 %,05/21/2024 15:05 UTC,05/22/2024 20:52 UTC,8.76 % 0.04 USDT,-3.71 % 0.03 USDT
kBONKUSDT,Long,0.033 USDT,"2,200,998","72,401.83 USDT","1,714 USDT",2.37 %,05/21/2024 12:28 UTC,05/21/2024 13:37 UTC,3.41 % 0.03 USDT,-1.05 % 0.03 USDT
WIFUSDT,Long,2.628 USDT,"29,727","78,125.53 USDT","6,083 USDT",7.79 %,05/16/2024 13:16 UTC,05/20/2024 23:59 UTC,9.33 % 2.87 USDT,-7.77 % 2.42 USDT
SOLUSDT,Long,168.04 USDT,84.14,"14,138.89 USDT","1,188 USDT",8.40 %,05/19/2024 12:20 UTC,05/20/2024 19:43 UTC,8.91 % 183.01 USDT,-1.17 % 166.08 USDT
SOLUSDT,Long,150.96 USDT,"2,025.91","305,831.37 USDT","46,651 USDT",15.25 %,05/09/2024 13:50 UTC,05/18/2024 13:00 UTC,16.49 % 175.85 USDT,-8.66 % 137.88 USDT
WIFUSDT,Long,2.88 USDT,"7,635","21,984.98 USDT",469.41 USDT,2.14 %,05/15/2024 16:20 UTC,05/15/2024 19:39 UTC,2.43 % 2.95 USDT,-0.93 % 2.85 USDT
