Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
HBARUSDT,Long,0.242 USDT,"412,414","99,770.78 USDT","36,090 USDT",36.17 %,12/02/2024 01:18 UTC,12/03/2024 00:05 UTC,36.37 % 0.33 USDT,-2.92 % 0.23 USDT
MOODENGUSDT,Short,0.548 USDT,"610,000","-334,396.99 USDT","-21,665.98 USDT",-6.48 %,12/02/2024 15:21 UTC,12/02/2024 23:58 UTC,3.02 % 0.53 USDT,-11.64 % 0.62 USDT
ONDOUSDT,Long,1.078 USDT,"199,761.3","215,325.28 USDT","28,336 USDT",13.16 %,11/22/2024 23:30 UTC,12/02/2024 23:51 UTC,38.04 % 1.49 USDT,-12.04 % 0.95 USDT
XRPUSDT,Short,2.555 USDT,"94,367.3","-241,064.60 USDT","-10,220.71 USDT",-4.24 %,12/02/2024 14:36 UTC,12/02/2024 15:48 UTC,,-5.82 % 2.71 USDT
MOODENGUSDT,Short,0.474 USDT,"425,531","201,510.39 USDT","-8,691.70 USDT",-4.31 %,12/02/2024 15:15 UTC,12/02/2024 15:18 UTC,,-4.04 % 0.49 USDT
XRPUSDT,Short,2.262 USDT,"150,000","-339,331.61 USDT","-8,634.68 USDT",-2.54 %,12/02/2024 11:08 UTC,12/02/2024 11:29 UTC,0.96 % 2.24 USDT,-2.29 % 2.32 USDT
XRPUSDT,Long,2.283 USDT,"368,001.8","839,982.72 USDT","-3,109.02 USDT",-0.37 %,12/02/2024 11:02 UTC,12/02/2024 11:05 UTC,0.06 % 2.28 USDT,-1.27 % 2.25 USDT
XRPUSDT,Short,2.306 USDT,"131,998.2","-304,327.49 USDT","4,892 USDT",1.61 %,12/02/2024 10:11 UTC,12/02/2024 11:02 UTC,2.27 % 2.25 USDT,-0.61 % 2.32 USDT
XVGUSDT,Short,0.011 USDT,"19,861,745","-217,850.60 USDT","-4,430.20 USDT",-2.03 %,12/02/2024 10:52 UTC,12/02/2024 10:57 UTC,,-4.03 % 0.01 USDT
XVGUSDT,Short,0.011 USDT,"13,761,467","150,088.54 USDT",-822.34 USDT,-0.55 %,12/02/2024 10:48 UTC,12/02/2024 10:50 UTC,,-1.69 % 0.01 USDT
DOGEUSDT,Long,0.448 USDT,"891,084","399,245.46 USDT","-17,930.57 USDT",-4.49 %,12/01/2024 16:17 UTC,12/02/2024 10:48 UTC,3.63 % 0.46 USDT,-10.72 % 0.40 USDT
XRPUSDT,Long,2.298 USDT,"217,391.3","499,545.24 USDT","8,095 USDT",1.62 %,12/02/2024 08:52 UTC,12/02/2024 10:11 UTC,2.98 % 2.37 USDT,-1.64 % 2.26 USDT
WIFUSDT,Long,3.421 USDT,"14,577.2","49,873.40 USDT","-5,683.15 USDT",-11.40 %,12/02/2024 01:07 UTC,12/02/2024 08:46 UTC,0.62 % 3.44 USDT,-12.31 % 3.00 USDT
TNSRUSDT,Long,0.706 USDT,"70,422.5","49,706.88 USDT","-3,080.88 USDT",-6.20 %,12/01/2024 13:53 UTC,12/02/2024 08:46 UTC,3.90 % 0.73 USDT,-7.91 % 0.65 USDT
ALTUSDT,Long,0.163 USDT,"304,878","49,581.70 USDT","-4,040.13 USDT",-8.15 %,12/01/2024 13:48 UTC,12/02/2024 08:46 UTC,6.35 % 0.17 USDT,-10.10 % 0.15 USDT
ASTRUSDT,Long,0.08 USDT,"2,504,696","199,999.75 USDT",141.06 USDT,0.07 %,11/30/2024 06:57 UTC,12/02/2024 08:46 UTC,8.23 % 0.09 USDT,-1.29 % 0.08 USDT
RPLUSDT,Long,14.602 USDT,"3,423.4","49,989.90 USDT","-4,528.40 USDT",-9.06 %,11/30/2024 06:15 UTC,12/02/2024 08:46 UTC,2.56 % 14.98 USDT,-9.99 % 13.14 USDT
LDOUSDT,Long,1.853 USDT,"10,781","19,975.03 USDT","-1,883.00 USDT",-9.43 %,11/30/2024 06:15 UTC,12/02/2024 08:46 UTC,1.81 % 1.89 USDT,-10.94 % 1.65 USDT
ETHFIUSDT,Long,2.575 USDT,"7,722","19,880.64 USDT","-1,824.86 USDT",-9.18 %,11/30/2024 06:15 UTC,12/02/2024 08:46 UTC,2.31 % 2.63 USDT,-10.70 % 2.30 USDT
1000PEPEUSDT,Long,0.021 USDT,"1,442,307","29,870.09 USDT","-1,240.83 USDT",-4.15 %,12/01/2024 01:12 UTC,12/02/2024 08:46 UTC,12.70 % 0.02 USDT,-5.70 % 0.02 USDT
MEWUSDT,Long,0.01 USDT,"3,061,224","30,000.00 USDT","-2,313.23 USDT",-7.71 %,12/01/2024 01:15 UTC,12/02/2024 08:46 UTC,5.86 % 0.01 USDT,-8.97 % 0.01 USDT
SUIUSDT,Long,3.483 USDT,"14,348.5","49,977.86 USDT","-4,005.36 USDT",-8.01 %,11/23/2024 05:40 UTC,12/02/2024 08:46 UTC,4.97 % 3.66 USDT,-14.67 % 2.97 USDT
1000BONKUSDT,Long,0.047 USDT,"1,696,687","79,839.36 USDT","-9,261.60 USDT",-11.60 %,12/01/2024 01:13 UTC,12/02/2024 08:46 UTC,3.33 % 0.05 USDT,-12.79 % 0.04 USDT
NEIROUSDT,Long,0.002 USDT,"14,563,106","29,944.12 USDT","-4,293.33 USDT",-14.34 %,12/01/2024 16:25 UTC,12/02/2024 08:46 UTC,5.18 % 0.00 USDT,-17.32 % 0.00 USDT
1000SHIBUSDT,Short,0.028 USDT,"12,350,000","-345,735.53 USDT","-48,184.47 USDT",-13.94 %,12/01/2024 00:55 UTC,12/02/2024 07:28 UTC,,-15.21 % 0.03 USDT
1000FLOKIUSDT,Long,0.243 USDT,"4,081,632","993,101.53 USDT","4,257 USDT",0.43 %,12/02/2024 07:00 UTC,12/02/2024 07:19 UTC,2.29 % 0.25 USDT,-1.15 % 0.24 USDT
AVAXUSDT,Short,46.719 USDT,"4,000","-186,875.71 USDT","-4,089.74 USDT",-2.19 %,12/02/2024 04:08 UTC,12/02/2024 04:49 UTC,,-2.70 % 48.02 USDT
ALGOUSDT,Long,0.506 USDT,"197,628.4","99,972.42 USDT","-4,892.64 USDT",-4.89 %,12/02/2024 01:11 UTC,12/02/2024 04:21 UTC,0.11 % 0.51 USDT,-5.35 % 0.48 USDT
WUSDT,Long,0.351 USDT,"284,577.8","99,883.73 USDT","-7,977.12 USDT",-7.99 %,12/01/2024 12:34 UTC,12/02/2024 04:21 UTC,6.50 % 0.37 USDT,-8.44 % 0.32 USDT
STXUSDT,Long,2.34 USDT,"40,000","93,591.21 USDT","-2,934.51 USDT",-3.14 %,11/22/2024 23:28 UTC,12/02/2024 04:21 UTC,6.63 % 2.50 USDT,-3.78 % 2.25 USDT
ADAUSDT,Long,1.176 USDT,"87,989","103,514.23 USDT","-4,490.59 USDT",-4.34 %,12/02/2024 01:21 UTC,12/02/2024 04:19 UTC,1.40 % 1.19 USDT,-4.98 % 1.12 USDT
AVAXUSDT,Long,48.15 USDT,"4,080","196,450.99 USDT","4,092 USDT",2.08 %,12/02/2024 03:21 UTC,12/02/2024 03:25 UTC,2.17 % 49.19 USDT,-0.05 % 48.13 USDT
XRPUSDT,Long,2.348 USDT,"42,553.1","99,894.95 USDT","1,427 USDT",1.43 %,12/02/2024 01:35 UTC,12/02/2024 01:43 UTC,2.51 % 2.41 USDT,-0.18 % 2.34 USDT
XRPUSDT,Short,2.133 USDT,"100,000","213,252.28 USDT","-6,000.78 USDT",-2.81 %,12/01/2024 20:24 UTC,12/01/2024 23:36 UTC,1.55 % 2.10 USDT,-4.32 % 2.23 USDT
BRETTUSDT,Short,0.176 USDT,"300,000","52,859.60 USDT","-16,723.21 USDT",-31.64 %,11/23/2024 16:17 UTC,12/01/2024 16:09 UTC,16.53 % 0.15 USDT,-23.98 % 0.23 USDT
BNBUSDT,Short,640.953 USDT,750,"487,500.00 USDT","-9,283.83 USDT",-1.90 %,11/14/2024 07:38 UTC,12/01/2024 16:05 UTC,7.81 % 594.51 USDT,-6.69 % 686.92 USDT
