Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
TRUMPUSDT,Long,13.188 USDT,378.7,"4,994.30 USDT",-337.34 USDT,-6.75 %,03/07/2025 12:29 UTC,03/07/2025 23:11 UTC,0.77 % 13.29 USDT,-6.82 % 12.29 USDT
XRPUSDT,Long,2.414 USDT,"3,236","7,813.00 USDT",211.59 USDT,2.71 %,03/07/2025 00:54 UTC,03/07/2025 03:36 UTC,4.50 % 2.52 USDT,-1.09 % 2.39 USDT
ADAUSDT,Long,0.837 USDT,"9,229","7,722.64 USDT",158.76 USDT,2.06 %,03/07/2025 00:54 UTC,03/07/2025 03:36 UTC,3.67 % 0.87 USDT,-2.29 % 0.82 USDT
SOLUSDT,Long,137 USDT,154.09,"21,110.33 USDT",452.64 USDT,2.14 %,03/07/2025 00:54 UTC,03/07/2025 01:54 UTC,3.45 % 141.73 USDT,-1.52 % 134.92 USDT
ETHUSDT,Long,"2,126.7 USDT",19.262,"40,964.92 USDT",808.45 USDT,1.97 %,03/07/2025 00:54 UTC,03/07/2025 01:54 UTC,"2.99 % 2,190 USDT","-0.90 % 2,107 USDT"
SOLUSDT,Long,162.75 USDT,"1,550","222,487.00 USDT","22,776 USDT",10.24 %,03/01/2025 02:02 UTC,03/07/2025 00:12 UTC,10.56 % 179.93 USDT,-14.90 % 138.50 USDT
ETHUSDT,Long,"2,302.3 USDT",90,"207,207.00 USDT","-5,869.82 USDT",-2.83 %,03/03/2025 09:53 UTC,03/07/2025 00:12 UTC,"3.72 % 2,388 USDT","-13.46 % 1,992 USDT"
BTCUSDT,Long,"88,955 USDT",20.298,"1,805,613.93 USDT","23,251 USDT",1.29 %,03/03/2025 00:21 UTC,03/07/2025 00:11 UTC,"2.17 % 90,889 USDT","-8.45 % 81,436 USDT"
XRPUSDT,Long,2.626 USDT,"11,648","30,581.82 USDT",-870.21 USDT,-2.85 %,03/03/2025 09:59 UTC,03/06/2025 13:14 UTC,3.52 % 2.72 USDT,-15.76 % 2.21 USDT
ADAUSDT,Long,0.97 USDT,"31,431","30,485.24 USDT",571.63 USDT,1.88 %,03/03/2025 09:59 UTC,03/05/2025 20:59 UTC,6.42 % 1.03 USDT,-22.02 % 0.76 USDT
AAVEUSDT,Long,206.62 USDT,73.19,"15,122.52 USDT",949.92 USDT,6.28 %,03/03/2025 10:00 UTC,03/05/2025 20:47 UTC,9.60 % 226.46 USDT,-19.08 % 167.19 USDT
XRPUSDT,Long,2.57 USDT,"5,836","14,998.52 USDT","1,987 USDT",13.25 %,03/02/2025 15:39 UTC,03/02/2025 23:37 UTC,16.89 % 3.00 USDT,-3.24 % 2.49 USDT
