Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
SUIUSDT,Long,4.777 USDT,"100,000","477,700.00 USDT","2,872 USDT",0.60 %,12/17/2024 11:16 UTC,12/17/2024 12:30 UTC,0.67 % 4.81 USDT,-0.89 % 4.73 USDT
SOLUSDT,Long,220.22 USDT,"10,000","2,202,200.00 USDT","15,873 USDT",0.72 %,12/17/2024 09:29 UTC,12/17/2024 10:00 UTC,0.94 % 222.30 USDT,-0.30 % 219.57 USDT
VANAUSDT,Short,29.384 USDT,"11,235.73","-330,146.81 USDT","42,021 USDT",12.73 %,12/17/2024 00:30 UTC,12/17/2024 00:48 UTC,11.72 % 26.30 USDT,-1.67 % 29.88 USDT
SOLUSDT,Long,231.003 USDT,"13,500","3,118,543.45 USDT","-240,697.36 USDT",-7.72 %,12/05/2024 12:16 UTC,12/16/2024 12:46 UTC,6.11 % 245.12 USDT,-11.69 % 204.00 USDT
SUIUSDT,Long,3.835 USDT,"602,134.1","2,238,467.44 USDT","312,722 USDT",13.97 %,12/09/2024 16:33 UTC,12/16/2024 10:52 UTC,28.47 % 4.93 USDT,-10.28 % 3.44 USDT
MEUSDT,Long,5.057 USDT,"81,106.2","410,127.76 USDT","-116,756.38 USDT",-28.47 %,12/11/2024 14:07 UTC,12/16/2024 10:17 UTC,8.57 % 5.49 USDT,-29.20 % 3.58 USDT
ONDOUSDT,Long,1.608 USDT,"813,733.4","1,279,078.28 USDT","323,796 USDT",25.31 %,12/09/2024 05:40 UTC,12/16/2024 10:07 UTC,24.89 % 2.01 USDT,-20.79 % 1.27 USDT
ENSUSDT,Long,44.277 USDT,"15,017.4","664,928.14 USDT","52,880 USDT",7.95 %,12/15/2024 15:38 UTC,12/16/2024 10:06 UTC,14.19 % 50.56 USDT,-2.22 % 43.29 USDT
BTCUSDT,Long,"100,000 USDT",10,"1,000,000.00 USDT","45,352 USDT",4.54 %,12/13/2024 04:54 UTC,12/16/2024 10:06 UTC,"6.67 % 106,665 USDT","-0.55 % 99,446 USDT"
MEUSDT,Short,6.544 USDT,"20,000","-130,870.00 USDT","-5,051.92 USDT",-3.86 %,12/11/2024 01:29 UTC,12/11/2024 01:41 UTC,3.23 % 6.34 USDT,-3.22 % 6.76 USDT
MEUSDT,Short,6.347 USDT,"29,410.1","186,658.70 USDT","-3,772.98 USDT",-2.02 %,12/11/2024 01:03 UTC,12/11/2024 01:08 UTC,,-1.75 % 6.46 USDT
BTCUSDT,Long,"95,656.238 USDT",15,"1,434,843.57 USDT","-11,662.73 USDT",-0.81 %,12/10/2024 17:03 UTC,12/10/2024 17:34 UTC,"0.26 % 95,904 USDT","-1.14 % 94,567 USDT"
MOVEUSDT,Short,1.085 USDT,"200,000","-216,969.59 USDT","7,840 USDT",3.61 %,12/10/2024 04:07 UTC,12/10/2024 04:11 UTC,2.06 % 1.06 USDT,
