Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
kPEPEUSDT,Long,0.008 USDT,"688,661","5,267.57 USDT",-3.07 USDT,-0.06 %,03/24/2025 08:39 UTC,03/24/2025 08:45 UTC,0.05 % 0.01 USDT,-0.07 % 0.01 USDT
BTCUSDT,Short,"85,910 USDT",1.575,"135,303.95 USDT",47.84 USDT,0.04 %,03/24/2025 00:58 UTC,03/24/2025 01:03 UTC,"0.05 % 85,864 USDT","-0.03 % 85,936 USDT"
BTCUSDT,Long,"86,020 USDT",1.364,"117,308.91 USDT",-125.73 USDT,-0.11 %,03/24/2025 00:56 UTC,03/24/2025 00:57 UTC,"0.05 % 86,067 USDT","-0.05 % 85,978 USDT"
BTCUSDT,Short,"85,159 USDT",1.545,"131,600.46 USDT","-1,260.66 USDT",-0.96 %,03/23/2025 18:27 UTC,03/24/2025 00:13 UTC,"0.44 % 84,788 USDT","-0.96 % 85,981 USDT"
TSTUSDT,Long,0.065 USDT,"192,253","12,415.89 USDT",-24.27 USDT,-0.20 %,03/23/2025 16:52 UTC,03/23/2025 17:00 UTC,0.14 % 0.06 USDT,-0.67 % 0.06 USDT
AI16ZUSDT,Long,0.198 USDT,"26,737.3","5,302.27 USDT",-98.96 USDT,-1.87 %,03/22/2025 22:20 UTC,03/23/2025 11:03 UTC,3.51 % 0.21 USDT,-4.35 % 0.19 USDT
GMXUSDT,Short,14.62 USDT,68.13,996.06 USDT,3.42 USDT,0.34 %,03/22/2025 18:18 UTC,03/22/2025 20:03 UTC,0.61 % 14.53 USDT,-0.10 % 14.64 USDT
kNEIROUSDT,Short,0.279 USDT,170.2,47.45 USDT,0.08 USDT,0.18 %,03/22/2025 18:14 UTC,03/22/2025 20:02 UTC,0.25 % 0.28 USDT,-0.51 % 0.28 USDT
MEWUSDT,Short,0.002 USDT,"23,049",47.43 USDT,-0.24 USDT,-0.50 %,03/22/2025 18:15 UTC,03/22/2025 20:02 UTC,,-1.20 % 0.00 USDT
IOUSDT,Short,0.831 USDT,57.1,47.46 USDT,-0.46 USDT,-0.96 %,03/22/2025 18:14 UTC,03/22/2025 20:02 UTC,,-1.52 % 0.84 USDT
TURBOUSDT,Short,0.002 USDT,"418,341",992.30 USDT,1.50 USDT,0.15 %,03/22/2025 18:24 UTC,03/22/2025 20:02 UTC,1.07 % 0.00 USDT,-0.25 % 0.00 USDT
WUSDT,Short,0.09 USDT,529.8,47.46 USDT,-0.29 USDT,-0.61 %,03/22/2025 18:15 UTC,03/22/2025 20:02 UTC,,-1.86 % 0.09 USDT
ALTUSDT,Short,0.041 USDT,"1,151",47.44 USDT,0.76 USDT,1.61 %,03/22/2025 18:14 UTC,03/22/2025 20:02 UTC,1.73 % 0.04 USDT,-0.05 % 0.04 USDT
CAKEUSDT,Short,2.717 USDT,17.5,47.55 USDT,-0.44 USDT,-0.93 %,03/22/2025 18:16 UTC,03/22/2025 20:02 UTC,0.50 % 2.70 USDT,-1.07 % 2.75 USDT
